"","Package.ID","Brand","Product","Batch","Strain","Distribution.Chain","Date.of.Harvest","Date.of.Manufacture","Cultivated.By","Laboratory.Testing.Results","Point.of.Intended.Sale","Extraction.Method"
"37","56270","DTF - Downtown Flower","DTF Premium Preroll 1g - Sunset Sherb","SSherb-231229.0001-W52","Sunset Sherb","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/27/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"38","56385","iLAVA","Lava Rocks 3.5g - Cali Lightning x Gelato","240226-001","Cali Lightning x Gelato","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","02/26/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/14a79fef-f920-447f-8d64-fad32c396e75","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2380","56153       ","iLAVA","GOLD Disposable Cartridge 1000mg - Maui Wowie","231121-006MW","Maui Wowie","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/26/2024","Forever 46, LLC - 00000057DCHF00477874","https://orders.confidentcannabis.com/report/public/pdf/b03735a8-6a35-4e8f-9a77-48e5bf8f386f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"39","56164","DTF - Downtown Flower","DTF Premium Preroll 1g - Jet Cream","JtCr-231229.0001-W52","Jet Cream","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/23/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"40","56168","DTF - Downtown Flower","DTF Premium Preroll 1g - Strawberry Mo'nana","SMo-230918.0001-W38","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","02/23/2024","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/yhwppyfj","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"41","56181","DTF - Downtown Flower","Gastropop 3.5g - Mid","324s-231229.0001-W52","Gastropop","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/23/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"42","56172","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Wedding Cake","WeCa-231229.0001-W52","Wedding Cake","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/23/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/49d86091-b23d-4e06-94b6-4ecd70a844c0","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"43","56152","DTF - Downtown Flower","DTF Premium Preroll 1g - Fatso","224-231214.0001-W50","Fatso","Forever 46, LLC - 00000057DCHF00477864","12/14/2023","02/22/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"44","56144","DTF - Downtown Flower","DTF Premium Preroll 1g - Kosher Kush","235-231130.0001-W48","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/22/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/3a22db7c-20d6-4a76-a457-c0ee01ff5d9f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2378","57276       ","iLAVA","GOLD Disposable Cartridge 1000mg - Bubba Kush","240102-001DTFBK","Bubba Kush","Forever 46, LLC - 00000057DCHF00477864","11/22/2023","02/22/2024","Forever 46, LLC - 00000057DCHF00477872","https://orders.confidentcannabis.com/report/public/pdf/6bebeae5-3f3c-4928-9e03-ce5332eff8dd","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2379","57284       ","iLAVA","GOLD Disposable Cartridge 1000mg - Green Dream","240102-001DTFGD","Green Dream","Forever 46, LLC - 00000057DCHF00477864","11/22/2023","02/22/2024","Forever 46, LLC - 00000057DCHF00477873","https://orders.confidentcannabis.com/report/public/pdf/3c15d553-e462-46ce-a54c-7ff132563cce","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"45","56083","DTF - Downtown Flower","DTF Premium Preroll 1g - Mellow Squirt","MSQ-231116.0001-W46","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/21/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e2c6bece-a4c6-4372-bac7-899347bac441","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"46","56085","Roaring 20s","Roaring 20s REBALANCE 6 Pack Prerolls 3g - Cherry Treat","ChryTrt-231116.0001-W46","Cherry Treat","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/21/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/dc3c04ae-1ec2-4c9e-82c4-46d7f8f56742","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"47","56097","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Gello","Gell-231130.0001-W48","Gello","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/21/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/549de380-9697-4fad-b41d-af8b50c4e844","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"48","56364","iLAVA","Lava Rocks 3.5g - Fresh Fritter","240221-001","Fresh Fritter","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/21/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/62f333b2-7fb5-49eb-b9a5-7697d0e6ab62","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"49","56054","DTF - Downtown Flower","DTF Premium Preroll 1g - Mellow Squirt","MSQ-231116.0001-W46","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/20/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e2c6bece-a4c6-4372-bac7-899347bac441","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"50","56053","DTF - Downtown Flower","Forest Fire 3.5g - Mid","FoFi-231229.0001-W52","Forest Fire","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/20/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/6f59ce13-b82d-441f-879b-f6126555c5fa","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"51","56054","DTF - Downtown Flower","Gastropop 14g - Mid","324s-231229.0001-W52","Gastropop","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/20/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"52","56052","DTF - Downtown Flower","Gastropop 3.5g - Mid","324s-231214.0001-W50","Gastropop","Forever 46, LLC - 00000057DCHF00477864","12/14/2023","02/20/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/1bd2b487-9d2b-47b9-920b-ba74d33e5a71","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"53","56051","DTF - Downtown Flower","Gastropop 7g - Mid","324s-231229.0001-W52","Gastropop","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/20/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"54","56011","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Kosher Kush","235-231130.0001-W48","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/20/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/3a22db7c-20d6-4a76-a457-c0ee01ff5d9f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"55","56173","iLAVA","LAVA Rocks 3.5g - Gastropop","240220-001","Gastropop","Forever 46, LLC - 00000057DCHF00477864","12/14/2023","02/20/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/47732037-461e-4945-9b16-0ecf7f7707fa","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
