Products Brand Name,Inventory Conversion Inputs Outputs Output Product,Strain Name,Inventory Conversions Batch Name,package_ID,Batch Harvest Date,Batch Lab Results Lab Result URL,Products Vendor Name,Inventory Producer Name,Manufacturing Date
DTF - Downtown Flower,Ice Cream Social 28g - Mid,Ice Cream Social,318-221122.0001,33887,11/22/2022,https://lims.tagleaf.com/coas/zx8RCEgeMCHYKUool6zge0cZevadhn1Bqy8cxK9kUgRKuyyAJo,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Oreoz Mode 14g - Mid,Om Cookies,OMO-221122.0001,33913,11/22/2022,https://lims.tagleaf.com/coas/5IWAc3Yiz5rOcnpM4DNl90VNZRyY7U5GgJolVPXCr0O7w1IdEw,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Cornbread 28g - Value,Cornbread,CRBR-221122.0001,33322,11/22/2022,https://lims.tagleaf.com/coas/NfelZROkWLqG3Is0IFGHiVLcR6IV5MEXMXdn6orxro42K7Ud8Q,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Gello 3.5g - Signature,Gello,230-221122.0001,33881,11/22/2022,https://lims.tagleaf.com/coas/pNjA25KUzF3Vb28PIkYyJXuifLr32kHlkPtlfjRimZTirD50Ad,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Ice Cream Social 14g - Mid,Ice Cream Social,318-221122.0001,33911,11/22/2022,https://lims.tagleaf.com/coas/zx8RCEgeMCHYKUool6zge0cZevadhn1Bqy8cxK9kUgRKuyyAJo,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Blueberry Muffinz 14g - Value,Blueberry Muffinz,BBMFZ-312-221122.0001,33317,11/22/2022,https://lims.tagleaf.com/coas/0EyPGfWVZ0zXRTr0ufyzcyWziS04QsHf6a0rTJRTsTMlG5LvRQ,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,White Truffle 14g - Mid,White Truffle,317s-221122.0001,33812,11/22/2022,https://lims.tagleaf.com/coas/fEDEEc6QiVY8YH5b6ycuR0OBrPlqcczQdEKyDqSxLxWlLp7Ms8,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Gello,Gello,230-221122.0001,38589,11/22/2022,https://lims.tagleaf.com/coas/pNjA25KUzF3Vb28PIkYyJXuifLr32kHlkPtlfjRimZTirD50Ad,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Zack's Cake 14g - Mid,Zack's Cake,Zack's Cake-221122.0001,34025,11/22/2022,https://lims.tagleaf.com/coas/daiLIir1wPkREdXZwVsyKS2ZwHki1sClpyWLeCO7ih4oUO2pKp,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Wet Cookie 3.5g - Mid,Wet Cookie,WeCo-221122.0001,33914,11/22/2022,https://lims.tagleaf.com/coas/xxSzyP9FwCqcJ8mfI6EWCXyn5chN3rPyDsdmUTKwVLOcjGqueA,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Cornbread 3.5g - Value,Cornbread,CRBR-221122.0001,33480,11/22/2022,https://lims.tagleaf.com/coas/NfelZROkWLqG3Is0IFGHiVLcR6IV5MEXMXdn6orxro42K7Ud8Q,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Monkey Nougat 7g - Mid,Monkey Nougat,323s-221122.0001,33945,11/22/2022,https://lims.tagleaf.com/coas/SwYPLsPfTQbop4eR2vrHYhiHPMjQbhsed1haWRX4D5KBgmneVw,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Dad's Frangoli 28g - Mid,Dad's Frangoli,Dad's Frangoli-221122.0001,33416,11/22/2022,https://lims.tagleaf.com/coas/mQnLcmGujKQyONwwS92RG56TxHIHABTyRmSLThgezqYTSxtmPq,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Larry Lem OG 7g - Mid,Larry Lem OG,Larry Lem OG-221122.0001,33820,11/22/2022,https://lims.tagleaf.com/coas/WYSn2iuvBdK7hzBeS067fqKFXcZxS4XyLtaTBeaQ7wB0QSqN3g,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REBALANCE 6 Pack Prerolls 3g - Monkey Nougat,Monkey Nougat,323s-221122.0001,36849,11/22/2022,https://lims.tagleaf.com/coas/SwYPLsPfTQbop4eR2vrHYhiHPMjQbhsed1haWRX4D5KBgmneVw,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Dad's Frangoli 14g - Mid,Dad's Frangoli,Dad's Frangoli-221122.0001,33406,11/22/2022,https://lims.tagleaf.com/coas/mQnLcmGujKQyONwwS92RG56TxHIHABTyRmSLThgezqYTSxtmPq,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Ice Cream Social 7g - Mid,ICS,318-221122.0001,33868,11/22/2022,https://lims.tagleaf.com/coas/zx8RCEgeMCHYKUool6zge0cZevadhn1Bqy8cxK9kUgRKuyyAJo,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Forest Fire 3.5g - Mid,Forest Fire,218-221122.0001,33614,11/22/2022,https://lims.tagleaf.com/coas/GCR25Hk685zcBDrovFEpUeEZdSmVy2tgJvA2NA72gVqGlkeL1D,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,White Truffle 7g - Mid,White Truffle,317s-221122.0001,33813,11/22/2022,https://lims.tagleaf.com/coas/fEDEEc6QiVY8YH5b6ycuR0OBrPlqcczQdEKyDqSxLxWlLp7Ms8,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Gaschata 14g - Value,Gaschata,271-221122.0001,33615,11/22/2022,https://lims.tagleaf.com/coas/0NJqMciU81TADINqIbI2PoGSYhQ9sCwuBA7hdX3ujPg3wYLfYz,"Forever 46, LLC - 00000057DCHF00477864",,
Copperstate,First Class Funk 7g - Value,First Class Funk,3122FCFK.34.DT,37642,11/18/2022,,"Kannaboost Technology, Inc. DBA: Sol Flower Tempe University - MED",,
Roaring 20s,Roaring 20s ROAR 6 Pack Prerolls 3g - Bubble Bath #22,Bubble Bath #22,(R) Bubble Bath #22 F3.4 11/16/2022,40659,11/16/2022,,"Total Health & Wellness, Inc. DBA: Oasis Cannabis North Chandler - MED CULT",,
Roaring 20s,Roaring 20s ROAR 6 Pack Prerolls 3g - MTF,MTF,(R) MTF F3.4 11/15/2022,41334,11/15/2022,,"Total Health & Wellness, Inc. DBA: Oasis Cannabis North Chandler - MED CULT",,
iLAVA,Elemental Dablicator 1000mg - Nebula,Nebula,231018-002,52110,11/15/2022,https://orders.confidentcannabis.com/report/public/pdf/93245d37-656e-42db-aa7b-84e9a78d67ba,"Forever 46, LLC - 00000057DCHF00477864",,10/18/2023
Roaring 20s,Roaring 20s ROAR 6 Pack Prerolls 3g - MTF,MTF,(R) MTF F3.4 11/15/2022,41293,11/15/2022,,"Total Health & Wellness, Inc. DBA: Oasis Cannabis North Chandler - MED CULT",,
ZENZONA,zenzona Vegan Gummies Rainbow Sherbet 100mg RSO - Sativa,Sativa,221114-001-RS,31097,11/14/2022,https://lims.tagleaf.com/coas/TF4zGIeA0Um3vH6hCK03BUmTT0NmGg6cGJoFT7q93U3pqR55qB,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Rainbow Sherbet 100mg RSO - Sativa,Sativa,221114-001-RS,34041,11/14/2022,https://lims.tagleaf.com/coas/TF4zGIeA0Um3vH6hCK03BUmTT0NmGg6cGJoFT7q93U3pqR55qB,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Pineberry 100mg RSO - Indica,Indica,221114-002-PB,35599,11/14/2022,https://lims.tagleaf.com/coas/e9zxSjTmaEkniV97bKeTLGWgwlS4Ee9wLtgyyRwie8N9dPAILm,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Pineberry 100mg RSO - Indica,Indica,221114-002-PB,32366,11/14/2022,https://lims.tagleaf.com/coas/e9zxSjTmaEkniV97bKeTLGWgwlS4Ee9wLtgyyRwie8N9dPAILm,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Pineberry 100mg RSO - Indica,Indica,221114-002-PB,33129,11/14/2022,https://lims.tagleaf.com/coas/e9zxSjTmaEkniV97bKeTLGWgwlS4Ee9wLtgyyRwie8N9dPAILm,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Blackberries and Cream 100mg RSO - Hybrid,Hybrid,221114-003-CB,33768,11/14/2022,https://lims.tagleaf.com/coas/BfSB9i7kN4nOJB12YiUvfWO2ePsHZYATdTG0bSKU0kxs0bo7Kj,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Pineberry 100mg RSO - Indica,Indica,221114-002-PB,34158,11/14/2022,https://lims.tagleaf.com/coas/e9zxSjTmaEkniV97bKeTLGWgwlS4Ee9wLtgyyRwie8N9dPAILm,"Forever 46, LLC - 00000057DCHF00477864",,
Origin 51 [Fifty One],Zweet Insanity 14g - Value,Zweet Insanity,221011-004,38058,11/14/2022,,"46 Wellness, LLC (Yield Scientific - Cultivation) - REC",,
ZENZONA,zenzona Vegan Gummies Pineberry 100mg RSO - Indica,Indica,221114-002-PB,33878,11/14/2022,https://lims.tagleaf.com/coas/e9zxSjTmaEkniV97bKeTLGWgwlS4Ee9wLtgyyRwie8N9dPAILm,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Rainbow Sherbet 100mg RSO - Sativa,Sativa,221114-001-RS,31865,11/14/2022,https://lims.tagleaf.com/coas/TF4zGIeA0Um3vH6hCK03BUmTT0NmGg6cGJoFT7q93U3pqR55qB,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Blackberries and Cream 100mg RSO - Hybrid,Hybrid,221114-003-CB,31158,11/14/2022,https://lims.tagleaf.com/coas/BfSB9i7kN4nOJB12YiUvfWO2ePsHZYATdTG0bSKU0kxs0bo7Kj,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Rainbow Sherbet 100mg RSO - Sativa,Sativa,221114-001-RS,35562,11/14/2022,https://lims.tagleaf.com/coas/TF4zGIeA0Um3vH6hCK03BUmTT0NmGg6cGJoFT7q93U3pqR55qB,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Lumen Sugar Wax 1g - Pink Pie,Pink Pie,221111-006,39302,11/11/2022,https://lims.tagleaf.com/coas/RhgjANUqYOllGLvlkeSeJRVKOfVF9nroiLI1W8wsgHjAnei5yv,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Lumen Budder 1g - Jokers Candy,Jokers Candy,221111-001,31866,11/11/2022,https://lims.tagleaf.com/coas/X1NC9sE6pr8L68eh7H4qUkvzjYcdhYXDtXZsjGphRq63q1qUyJ,"Forever 46, LLC - 00000057DCHF00477864",,
Copperstate,Grape Gas 7g - Value,Grape Gas,3122GPGS.34.DT,37640,11/11/2022,,"Kannaboost Technology, Inc. DBA: Sol Flower Tempe University - MED",,
iLAVA,Lumen Sugar Wax 1g - Chemdawg,Chemdawg,221111-002,31873,11/11/2022,https://lims.tagleaf.com/coas/vN3w2QSD5re4ZBMHfwX0E2FnzxUtJ9rj565Y905g2ZHCojUjq7,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Lumen Sugar Wax 1g - Chemdawg,Chemdawg,221111-002,31892,11/11/2022,https://lims.tagleaf.com/coas/vN3w2QSD5re4ZBMHfwX0E2FnzxUtJ9rj565Y905g2ZHCojUjq7,"Forever 46, LLC - 00000057DCHF00477864",,
Copperstate,Gastro Pop #4 7g - Value,Gastro Pop #4,3122GSP4.34.DT,37669,11/10/2022,,"Kannaboost Technology, Inc. DBA: Sol Flower Tempe University - MED",,
iLAVA,ClearGold Cartridge 1000mg - Strawberry Cough,Strawberry Cough,221109-001CGSC,36633,11/9/2022,https://lims.tagleaf.com/coas/JnaXuFGEPDENhzgGNvok4nRkbIKGJnfuaUAL1Ttmnkri9vzlkr,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Acapulco Gold,Acapulco Gold,221109-001CGAG,37636,11/9/2022,https://lims.tagleaf.com/coas/8GcYz8oc6W4hgUVvxLEsztlO9s1SMmJCttd3ryVAxPY744S0JD,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Green Crack,Green Crack,221109-001CGGC,38706,11/9/2022,https://lims.tagleaf.com/coas/mpKt7xkVjUEGpEl5jG9DkWnJeg5exWqFulwUlV7i7o3Z64FX5x,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Super Lemon Haze,Super Lemon Haze,221109-001CGSL,42294,11/9/2022,https://lims.tagleaf.com/coas/lVLHnIvJqPqhxNT3KEF9wOt8pyzYhuezCa77yZ7Rsvatf2DALB,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - ATF,ATF,221109-001CGAT,39995,11/9/2022,https://lims.tagleaf.com/coas/aTB0zhwwrLI4nW1YqG6IN6ulhEd3D3T2O8S7FmqKamTbluqD7t,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Green Crack,Green Crack,221109-001CGGC,36618,11/9/2022,https://lims.tagleaf.com/coas/mpKt7xkVjUEGpEl5jG9DkWnJeg5exWqFulwUlV7i7o3Z64FX5x,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Super Lemon Haze,Super Lemon Haze,221109-001CGSL,42293,11/9/2022,https://lims.tagleaf.com/coas/lVLHnIvJqPqhxNT3KEF9wOt8pyzYhuezCa77yZ7Rsvatf2DALB,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Blue Dream,Blue Dream,221109-001CGBD,33876,11/9/2022,https://lims.tagleaf.com/coas/ZkExcDtx42bAAbiM9MiHJIQrzsH2ZHwblWePpQpvQfyfCaL5md,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Purple Punch,Purple Punch,221109-001CGPP,38585,11/9/2022,https://lims.tagleaf.com/coas/aPFXAQ24ehbV6gRsSBSGXEpYYiJpuC6Ze025mVGrDBGIyNXxwz,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Green Crack,Green Crack,221109-001CGGC,38707,11/9/2022,https://lims.tagleaf.com/coas/mpKt7xkVjUEGpEl5jG9DkWnJeg5exWqFulwUlV7i7o3Z64FX5x,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - ATF,ATF,221109-001CGAT,39996,11/9/2022,https://lims.tagleaf.com/coas/aTB0zhwwrLI4nW1YqG6IN6ulhEd3D3T2O8S7FmqKamTbluqD7t,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - ATF,ATF,221109-001CGAT,36628,11/9/2022,https://lims.tagleaf.com/coas/aTB0zhwwrLI4nW1YqG6IN6ulhEd3D3T2O8S7FmqKamTbluqD7t,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Acapulco Gold,Acapulco Gold,221109-001CGAG,35123,11/9/2022,https://lims.tagleaf.com/coas/8GcYz8oc6W4hgUVvxLEsztlO9s1SMmJCttd3ryVAxPY744S0JD,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Granddaddy Purple,Granddaddy Purple,221109-001CGGP,36419,11/9/2022,https://lims.tagleaf.com/coas/2yxcNOu6lx4Vnm7l62ttXSrAPj2jYgOc8o8Ue9Vd4WRz8E0W2F,"Forever 46, LLC - 00000057DCHF00477864",,
High Scorez,High Scorez Sauce Infused Preroll 1.2g - Blue Dream X,Blue Dream X,230215.0002-IPR,34501,11/9/2022,https://lims.tagleaf.com/coas/tefN1SkeQTcGJtm8qnfyoG3dIeNzJQCqwtFQoBqDRbfbjASgRW,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Wedding Cake,Wedding Cake,221109-001CGWC,34122,11/9/2022,https://lims.tagleaf.com/coas/dAIM5Z0T6uimpwuDqUBgVp3esSzRpv97wFJZm33mPhYKwJtGPL,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Green Crack,Green Crack,221109-001CGGC,34070,11/9/2022,https://lims.tagleaf.com/coas/mpKt7xkVjUEGpEl5jG9DkWnJeg5exWqFulwUlV7i7o3Z64FX5x,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Super Sour Diesel,Super Sour Diesel,221109-001CGSS,40128,11/9/2022,https://lims.tagleaf.com/coas/CgzsaNqnp285e2B9Wn8bpIutXl3QMYILGn7HlbfekF96xl0RQV,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Strawberry Cough,Strawberry Cough,221109-001CGSC,36632,11/9/2022,https://lims.tagleaf.com/coas/JnaXuFGEPDENhzgGNvok4nRkbIKGJnfuaUAL1Ttmnkri9vzlkr,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Acapulco Gold,Acapulco Gold,221109-001CGAG,43698,11/9/2022,https://lims.tagleaf.com/coas/8GcYz8oc6W4hgUVvxLEsztlO9s1SMmJCttd3ryVAxPY744S0JD,"Forever 46, LLC - 00000057DCHF00477864",,
High Scorez,High Scorez Sauce Infused Preroll 1.2g - Super Glue,Super Glue,230223.0002-IPR,35328,11/9/2022,https://lims.tagleaf.com/coas/gRrFNJOypX7oYQ5dW4NLFyxJFQIc0aZ1p40ug1xCTm40JDVr95,"Forever 46, LLC - 00000057DCHF00477864",,2/23/2023
iLAVA,ClearGold Cartridge 500mg - ATF,ATF,221109-001CGAT,41879,11/9/2022,https://lims.tagleaf.com/coas/aTB0zhwwrLI4nW1YqG6IN6ulhEd3D3T2O8S7FmqKamTbluqD7t,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Strawberry Cough,Strawberry Cough,221109-001CGSC,41586,11/9/2022,https://lims.tagleaf.com/coas/JnaXuFGEPDENhzgGNvok4nRkbIKGJnfuaUAL1Ttmnkri9vzlkr,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Strawberry Cough,Strawberry Cough,221109-001CGSC,41892,11/9/2022,https://lims.tagleaf.com/coas/JnaXuFGEPDENhzgGNvok4nRkbIKGJnfuaUAL1Ttmnkri9vzlkr,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Super Sour Diesel,Super Sour Diesel,221109-001CGSS,41168,11/9/2022,https://lims.tagleaf.com/coas/CgzsaNqnp285e2B9Wn8bpIutXl3QMYILGn7HlbfekF96xl0RQV,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Mt Lemmon Lava 14g - Mid,Mt Lemmon Lava,290C-221109.0001,32994,11/9/2022,https://lims.tagleaf.com/coas/42lGP7EDLb0AVf8tSkIAP3UywEnmahfRLggYYDltG4IJKNPjTq,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - God's Gift,God's Gift,221109-001CGGF,38559,11/9/2022,https://lims.tagleaf.com/coas/ulN2bSNyakNgT2ydPRRBlhGgCyqg7rU20im67DrqETE5nMIht7,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Blue Widow,Blue Widow,221109-001CGBW,40305,11/9/2022,https://lims.tagleaf.com/coas/FTHaUYokWzq27Gf47TpWvVk3rT19BdXMFFJ95gocXeXIEPTFiR,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Green Crack,Green Crack,221109-001CGGC,37607,11/9/2022,https://lims.tagleaf.com/coas/mpKt7xkVjUEGpEl5jG9DkWnJeg5exWqFulwUlV7i7o3Z64FX5x,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Super Lemon Haze,Super Lemon Haze,221109-001CGSL,41061,11/9/2022,https://lims.tagleaf.com/coas/lVLHnIvJqPqhxNT3KEF9wOt8pyzYhuezCa77yZ7Rsvatf2DALB,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Pineapple Express,Pineapple Express,221109-001CGPE,33877,11/9/2022,https://lims.tagleaf.com/coas/yGUURmeqj31crOf1ZfJOn3CoMSCd5xU6LtYdVqxIGD9m6lRxKU,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Acapulco Gold,Acapulco Gold,221109-001CGAG,44998,11/9/2022,https://lims.tagleaf.com/coas/8GcYz8oc6W4hgUVvxLEsztlO9s1SMmJCttd3ryVAxPY744S0JD,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - ATF,ATF,221109-001CGAT,41076,11/9/2022,https://lims.tagleaf.com/coas/aTB0zhwwrLI4nW1YqG6IN6ulhEd3D3T2O8S7FmqKamTbluqD7t,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Pineapple Express,Pineapple Express,221109-001CGPE,33880,11/9/2022,https://lims.tagleaf.com/coas/yGUURmeqj31crOf1ZfJOn3CoMSCd5xU6LtYdVqxIGD9m6lRxKU,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Green Crack,Green Crack,221109-001CGGC,37608,11/9/2022,https://lims.tagleaf.com/coas/mpKt7xkVjUEGpEl5jG9DkWnJeg5exWqFulwUlV7i7o3Z64FX5x,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Blue Dream,Blue Dream,221109-001CGBD,33874,11/9/2022,https://lims.tagleaf.com/coas/ZkExcDtx42bAAbiM9MiHJIQrzsH2ZHwblWePpQpvQfyfCaL5md,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Acapulco Gold,Acapulco Gold,221109-001CGAG,37635,11/9/2022,https://lims.tagleaf.com/coas/8GcYz8oc6W4hgUVvxLEsztlO9s1SMmJCttd3ryVAxPY744S0JD,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - ATF,ATF,221109-001CGAT,33883,11/9/2022,https://lims.tagleaf.com/coas/aTB0zhwwrLI4nW1YqG6IN6ulhEd3D3T2O8S7FmqKamTbluqD7t,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - White Widow,White Widow,221109-001CGWW,35805,11/9/2022,https://lims.tagleaf.com/coas/MAAwDVrMTvbm9miPNzA8oHzymLuVoIONh0ToYx0MF0x8uw703i,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Acapulco Gold,Acapulco Gold,221109-001CGAG,40123,11/9/2022,https://lims.tagleaf.com/coas/8GcYz8oc6W4hgUVvxLEsztlO9s1SMmJCttd3ryVAxPY744S0JD,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Mt Lemmon Lava 28g - Mid,Mt Lemmon Lava,290C-221109.0001,33000,11/9/2022,https://lims.tagleaf.com/coas/42lGP7EDLb0AVf8tSkIAP3UywEnmahfRLggYYDltG4IJKNPjTq,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Blue Widow,Blue Widow,221109-001CGBW,34124,11/9/2022,https://lims.tagleaf.com/coas/FTHaUYokWzq27Gf47TpWvVk3rT19BdXMFFJ95gocXeXIEPTFiR,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,DTF Premium Preroll 1g - Blue Dream X,Blue Dream X,272X-221109.0001,34821,11/9/2022,https://lims.tagleaf.com/coas/eI7nuTn9q5xLsYnIvxhNoDZBTi7otor1hgfiAKSoNhITHtDB5A,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Green Crack,Green Crack,221109-001CGGC,34072,11/9/2022,https://lims.tagleaf.com/coas/mpKt7xkVjUEGpEl5jG9DkWnJeg5exWqFulwUlV7i7o3Z64FX5x,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Acapulco Gold,Acapulco Gold,221109-001CGAG,44997,11/9/2022,https://lims.tagleaf.com/coas/8GcYz8oc6W4hgUVvxLEsztlO9s1SMmJCttd3ryVAxPY744S0JD,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - ATF,ATF,221109-001CGAT,41630,11/9/2022,https://lims.tagleaf.com/coas/aTB0zhwwrLI4nW1YqG6IN6ulhEd3D3T2O8S7FmqKamTbluqD7t,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Acapulco Gold,Acapulco Gold,221109-001CGAG,41090,11/9/2022,https://lims.tagleaf.com/coas/8GcYz8oc6W4hgUVvxLEsztlO9s1SMmJCttd3ryVAxPY744S0JD,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Gastropop 28g - Value,Gastropop,324s-221109.0001,33050,11/9/2022,https://lims.tagleaf.com/coas/jzj4G6pH3FXB2qgxU294Smq2YWttzAg6YQuvqtRLs11JTFgwrB,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Jack Herer,Jack Herer,221109-001CGJH,42016,11/9/2022,https://lims.tagleaf.com/coas/tBRlwm6B1VwA8HBvgObPBuTFqQi8FsIKqv0A4LnTukiKzRB6kY,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Super Lemon Haze,Super Lemon Haze,221109-001CGSL,41062,11/9/2022,https://lims.tagleaf.com/coas/lVLHnIvJqPqhxNT3KEF9wOt8pyzYhuezCa77yZ7Rsvatf2DALB,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Wedding Cake,Wedding Cake,221109-001CGWC,34123,11/9/2022,https://lims.tagleaf.com/coas/dAIM5Z0T6uimpwuDqUBgVp3esSzRpv97wFJZm33mPhYKwJtGPL,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Acapulco Gold,Acapulco Gold,221109-001CGAG,40124,11/9/2022,https://lims.tagleaf.com/coas/8GcYz8oc6W4hgUVvxLEsztlO9s1SMmJCttd3ryVAxPY744S0JD,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Jack Herer,Jack Herer,221109-001CGJH,40397,11/9/2022,https://lims.tagleaf.com/coas/tBRlwm6B1VwA8HBvgObPBuTFqQi8FsIKqv0A4LnTukiKzRB6kY,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - ATF,ATF,221109-001CGAT,41075,11/9/2022,https://lims.tagleaf.com/coas/aTB0zhwwrLI4nW1YqG6IN6ulhEd3D3T2O8S7FmqKamTbluqD7t,"Forever 46, LLC - 00000057DCHF00477864",,
