"Product","Package ID","Batch","Strain","Vendor","Date of manufacture","Brand","Harvest date","Producer"
zenzona Vegan Gummies Raspberry 100mg - Sativa,23295,220519-001-RA,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",10/4/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies Grapefruit 100mg - Sativa,11236,220210-001-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/24/2022,ZENZONA,2/9/2022,
zenzona Vegan Gummies Jabuticaba 100mg - Indica,11242,220210-001-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/25/2022,ZENZONA,2/9/2022,
zenzona Vegan Gummies 2:1 (200mg CBD/100mg THC) Honeydew - Sativa,17274,220519-001-HD,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/10/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies 1:1 (100mg CBD/100mg THC) Cherry - Hybrid,17279,220519-001-CH,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/10/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies Prickly Pear 100mg - Hybrid,17504,220401-002-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/4/2022,ZENZONA,3/31/2022,
zenzona Vegan Gummies Blood Orange 100mg - Sativa,18668,220401-002-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/15/2022,ZENZONA,3/31/2022,
zenzona Vegan Gummies Strawberry 100mg - Hybrid,15213,220401-002-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/18/2022,ZENZONA,3/31/2022,
zenzona Vegan Gummies Raspberry 100mg - Sativa,17531,220401-002-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/4/2022,ZENZONA,3/31/2022,
zenzona Vegan Gummies Watermelon 100mg - Indica,18737,220401-002-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/10/2022,ZENZONA,3/31/2022,
zenzona Vegan Gummies Wildberry 100mg - Indica,19623,220519-001-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/25/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies Yuzu 100mg - Hybrid,12588,220210-001-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/20/2022,ZENZONA,2/9/2022,
zenzona Vegan Gummies 2:1 (100mg THC/50mg CBD) Blueberry - Indica,19498,220519-001-BB,Hybrid Blend,,8/24/2022,ZENZONA,5/18/2022,
Medica RSO Dablicator 1000mg - Fresh Fritter,22098,220802-002,Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",9/21/2022,iLAVA,8/2/2022,
Medica RSO Dablicator 1000mg - T-1000,22097,220802-001,T-1000,"Forever 46, LLC - 00000057DCHF00477864",9/21/2022,iLAVA,8/1/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,21862,220830-002,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",9/20/2022,iLAVA,8/29/2022,
zenzona Vegan Gummies 2:1 (200mg CBD/100mg THC) Honeydew - Sativa,21668,220519-001-HD,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",9/19/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies Prickly Pear 100mg - Hybrid,21181,220519-001-PP,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",9/14/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies Raspberry 100mg - Sativa,21171,220519-001-RA,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",9/14/2022,ZENZONA,5/18/2022,
iLAVA Touch Bulk Mixture,21076,220914-001,Hybrid Blend,,,iLAVA,9/13/2022,
zenzona Vegan Gummies Raspberry 100mg - Sativa,20923,220519-001-RA,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",9/12/2022,ZENZONA,5/18/2022,
Entourage Day Gummies 100mg - Yuzu,20715,220512-012-YZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",9/7/2022,iLAVA,5/11/2022,
zenzona Vegan Gummies Prickly Pear 100mg - Hybrid,20649,220519-001-PP,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",9/5/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies Wildberry 100mg - Indica,20151,220519-001-ZWB,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/30/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies Watermelon 100mg - Indica,20107,220519-001-ZWA,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/29/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies Blood Orange 100mg - Sativa,20106,220519-001-ZBO,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/30/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies Strawberry 100mg - Hybrid,20105,220519-001-ST,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/31/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies Jabuticaba 100mg - Indica,19659,220519-001-JA,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/25/2022,ZENZONA,5/18/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) - Hybrid,07223,220301-005,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",3/23/2022,iLAVA,2/28/2022,
Entourage Twilight Dablicator 1000mg - Royal Cherry Diesel,09478,220211-002,Royal Cherry Diesel,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",4/28/2022,iLAVA,2/10/2022,
Entourage Night Dablicator 1000mg - Wedding Cake,08650,220211-003,Wedding Cake,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",4/13/2022,iLAVA,2/10/2022,
Entourage Night Dablicator 1000mg - Kosher Kush,17656,220517-012,Kosher Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/16/2022,iLAVA,5/16/2022,
Entourage Day Gummies 100mg - Yuzu,09126,220112-002-YZ,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",4/19/2022,iLAVA,1/11/2022,
Elemental Dablicator 1000mg - Zimosa,11296,DABZM2107,Zimosa,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/27/2022,iLAVA,7/6/2021,
Elemental Dablicator 1000mg - Forest Fire,16152,DABFF-220720-004,Forest Fire,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/28/2022,iLAVA,7/20/2022,
iLAVA Touch Bulk Mixture,19547,220830-002,Hybrid Blend,,,iLAVA,8/29/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,19282,220810-001,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/29/2022,iLAVA,8/9/2022,
zenzona Vegan Gummies Blood Orange 100mg - Sativa,19189,220519-001-ZBO,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/24/2022,ZENZONA,5/18/2022,
Entourage Night Gummies 100mg - Wildberry,19131,220512-012-WB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/23/2022,iLAVA,5/11/2022,
Entourage Night Gummies 100mg - Watermelon,19092,220512-012-WM,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/22/2022,iLAVA,5/11/2022,
zenzona Vegan Gummies 1:1 (100mg CBD/100mg THC) Cherry - Hybrid,18986,220401-002-CH,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/18/2022,ZENZONA,3/31/2022,
Entourage Night Gummies 100mg - Watermelon,18905,220512-012-WM,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/16/2022,iLAVA,5/11/2022,
iLAVA Touch Bulk Mixture,18879,220824-001,No Strain,,,iLAVA,8/23/2022,
Entourage Twilight Gummies 100mg - Blackberry,18852,220512-012-BK,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/16/2022,iLAVA,5/11/2022,
Entourage Night Gummies 100mg - Wildberry,18732,220512-012-WB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/15/2022,iLAVA,5/11/2022,
Medica RSO Dablicator 1000mg - T-1000,18731,220802-001,T-1000,"Forever 46, LLC - 00000057DCHF00477864",8/23/2022,iLAVA,8/1/2022,
Medica RSO Dablicator 1000mg - MAC Stomper,18706,220802-003,MAC Stomper,"Forever 46, LLC - 00000057DCHF00477864",8/23/2022,iLAVA,8/1/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) Refill - Hybrid,18636,220728-001,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/22/2022,iLAVA,7/27/2022,
Magma Crumble 1g - Dr. Gonzo,18612,220720-012,Dr. Gonzo,"Forever 46, LLC - 00000057DCHF00477864",1/5/2023,iLAVA,7/19/2022,
Entourage Twilight Gummies 100mg - Blackberry,18611,220512-012-BK,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/11/2022,iLAVA,5/11/2022,
Elemental Dablicator 1000mg - GMO,18390,DABGM-220720-002,GMO,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/19/2022,iLAVA,7/19/2022,
iLAVA Feel 10ML (50mg CBD/100mg THC) Roll-On - Hybrid,11126,ILF052521,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/26/2022,iLAVA,5/24/2021,
Medica RSO Dablicator 1000mg - Tangie & Cream,06400,TANC-211004.0001,Tangie & Cream,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",3/10/2022,iLAVA,1/24/2022,
Elemental Dablicator 1000mg - Jet Fuel Gelato,16143,DABJF-220720-006,Jet Fuel Gelato,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/28/2022,iLAVA,7/20/2022,
Entourage Twilight Dablicator 1000mg - Royal Wedding,05635,220127-002,Royal Wedding,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",2/21/2022,iLAVA,1/26/2022,
Elemental Dablicator 1000mg - Runtz,17956,DABRZ-220720-005,Runtz,"Forever 46, LLC - 00000057DCHF00477864",8/17/2022,iLAVA,7/19/2022,
Entourage Day Gummies 100mg - Blood Orange,17734,220217-001-BO,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/11/2022,iLAVA,2/16/2022,
Medica RSO Dablicator 1000mg - Tangie & Cream,06205,TANC-211004.0001,Tangie & Cream,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",3/7/2022,iLAVA,1/24/2022,
Entourage Night Dablicator 1000mg - Kosher Kush,17656,220517-012,Kosher Kush,"Forever 46, LLC - 00000057DCHF00477864",8/16/2022,iLAVA,5/16/2022,
Entourage Twilight Gummies 100mg - Blackberry,17515,220217-001-BK,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/4/2022,iLAVA,2/16/2022,
Entourage Night Gummies 100mg - Watermelon,17507,220217-001-WA,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/8/2022,iLAVA,2/16/2022,
Entourage Twilight Gummies 100mg - Blueberry,17506,220217-001-TB,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/8/2022,iLAVA,2/16/2022,
Lumen Budder 1g - MAC Stomper,17392,220720-010,MAC Stomper,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/11/2022,iLAVA,7/19/2022,
Magma Crumble 1g - Forza San Souci,17321,220725-001,Forza San Souci,"Forever 46, LLC - 00000057DCHF00477864",8/11/2022,iLAVA,7/24/2022,
iLAVA Touch Bulk Mixture,17272,220810-001,No Strain,,,iLAVA,8/9/2022,
iLAVA Touch Bulk Mixture,17271,220810-001,No Strain,,,iLAVA,8/9/2022,
iLAVA Touch Bulk Mixture,17270,220810-001,No Strain,,,iLAVA,8/9/2022,
iLAVA Touch Bulk Mixture,17269,220810-001,No Strain,,,iLAVA,8/9/2022,
Entourage Night Cartridge 500mg - Bubba Kush,17007,220304-003,Bubba Kush,"Forever 46, LLC - 00000057DCHF00477864",8/9/2022,iLAVA,3/3/2022,
Entourage Day Gummies 100mg - Blood Orange,17000,220217-001-BO,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/3/2022,iLAVA,2/16/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) Refill - Hybrid,16950,220617-001,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/8/2022,iLAVA,6/16/2022,
Medica RSO Dablicator 1000mg - AK-1995,06242,AK-1995.B7B.R1-5,AK-1995,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",3/8/2022,iLAVA,11/23/2021,
Medica RSO Dablicator 1000mg - Wedding Cake,09825,WC102621RSO,Indica Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/5/2022,iLAVA,10/25/2021,
zenzona Vegan Gummies Grapefruit 100mg - Sativa,16854,220401-002-GR,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/3/2022,ZENZONA,3/31/2022,
iLAVA Feel 10ML (50mg CBD/100mg THC) Roll-On - Hybrid,08128,ILF052521,Hybrid,"Forever 46, LLC - 00000057DCHF00477864",4/5/2022,iLAVA,5/24/2021,
Magma Budder 1g - Dr. Gonzo,16609,220720-011,Dr. Gonzo,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/2/2022,iLAVA,7/19/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) - Hybrid,16605,220630-001,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/2/2022,iLAVA,6/29/2022,
Elemental Dablicator 1000mg - Blue Dream X,16094,DABBD-220720-001,Blue Dream X,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/27/2022,iLAVA,7/19/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) Refill - Hybrid,16237,220630-003,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",7/29/2022,iLAVA,6/29/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) Refill - Hybrid,16232,220630-002,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",7/29/2022,iLAVA,6/29/2022,
Elemental Dablicator 1000mg - Jet Fuel Gelato,16143,DABJF-220720-006,Jet Fuel Gelato,"Forever 46, LLC - 00000057DCHF00477864",7/28/2022,iLAVA,7/20/2022,
Elemental Dablicator 1000mg - Blue Dream X,16094,DABBD-220720-001,Blue Dream X,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/27/2022,iLAVA,7/19/2022,
Entourage Twilight Gummies 100mg - Blackberry,15991,220217-001-BK,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/25/2022,iLAVA,2/16/2022,
Entourage Night Gummies 100mg - Watermelon,13243,220401-002-WA,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/27/2022,iLAVA,3/31/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) Refill - Hybrid,15214,220630-001,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",7/18/2022,iLAVA,6/29/2022,
Magma Sugar Wax 1g - Jet Fuel Gelato,15185,220603-003,Jet Fuel Gelato,"Forever 46, LLC - 00000057DCHF00477864",7/18/2022,iLAVA,6/2/2022,
Entourage Twilight Gummies 100mg - Blueberry,15004,220217-001-TB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/12/2022,iLAVA,2/16/2022,
iLAVA Feel 10ML (50mg CBD/100mg THC) Roll-On - Hybrid,14760,221202-002,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",12/2/2022,iLAVA,6/30/2022,
Entourage Night Gummies 100mg - Watermelon,14758,220217-001-WA,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/11/2022,iLAVA,2/16/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,09463,220301-005,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",4/27/2022,iLAVA,2/28/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,14305,220617-001,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",7/7/2022,iLAVA,6/16/2022,
Indica PM Chocolates Dark 150mg,13491,220217-001,Hybrid Blend,,,INDICA PM,1/6/2022,
Entourage Twilight Gummies 100mg - Blackberry,13248,220217-001-BK,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/27/2022,iLAVA,2/16/2022,
Entourage Night Gummies 100mg - Wildberry,13229,220512-012-WB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/22/2022,iLAVA,5/11/2022,
Entourage Day Gummies 100mg - Blood Orange,13227,220217-001-BO,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/27/2022,iLAVA,2/16/2022,
Entourage Twilight Dablicator 1000mg - Cotton Candy,12743,220517-009,Cotton Candy,"Forever 46, LLC - 00000057DCHF00477864",6/24/2022,iLAVA,5/16/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,12708,220531-004,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",6/24/2022,iLAVA,5/30/2022,
Entourage Twilight Dablicator 1000mg - Fruit by the Foot,12703,220517-010,Fruit by the Foot,"Forever 46, LLC - 00000057DCHF00477864",6/23/2022,iLAVA,5/16/2022,
Entourage Night Gummies 100mg - Wildberry,12624,220217-001-WB,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",6/21/2022,iLAVA,2/16/2022,
Hi Keto Chocolate Chip Cookies 100mg - Hybrid,11252,220112-002-HK,Hybrid,,5/24/2022,HI KETO,1/11/2022,
zenzona Vegan Gummies Grapefruit 100mg - Sativa,12590,220210-001-GR,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/22/2022,ZENZONA,2/9/2022,
Entourage Night Gummies 100mg - Watermelon,11701,220217-001-WA,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",6/6/2022,iLAVA,2/16/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,12417,220512-004,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/20/2022,iLAVA,5/11/2022,
Entourage Twilight Dablicator 1000mg - Blueberry Muffin,05636,220127-001,Blueberry Muffin,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",2/22/2022,iLAVA,1/26/2022,
Entourage Day Dablicator 1000mg - Blue Dream,12241,220517-007,Blue Dream,"Forever 46, LLC - 00000057DCHF00477864",6/16/2022,iLAVA,5/16/2022,
Entourage Night Dablicator 1000mg - Top Gun,12130,220517-011,Top Gun,"Forever 46, LLC - 00000057DCHF00477864",6/14/2022,iLAVA,5/16/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) Refill - Hybrid,12061,220512-004,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",6/14/2022,iLAVA,5/11/2022,
Delta 8 Clarity Cartridge 1000mg - Green Quack,12046,220413-003CL,Green Crack,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/13/2022,iLAVA,4/12/2022,
Delta 8 Clarity Cartridge 1000mg - Clementine,12045,220413-003CL,Clementine,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/13/2022,iLAVA,4/12/2022,
Delta 8 Clarity Cartridge 1000mg - Super Sour Diesel,12023,220413-003CL,Super Sour Diesel,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/13/2022,iLAVA,4/12/2022,
Lumen Budder 1g - Fog Dawg,12022,220301-004,Fog Dawg,"Forever 46, LLC - 00000057DCHF00477864",6/13/2022,iLAVA,2/28/2022,
Delta 8 Clarity Cartridge 1000mg - Jack Herer,11942,220413-003CL,Jack Herer,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/10/2022,iLAVA,4/12/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,11940,220512-004,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/10/2022,iLAVA,5/11/2022,
Entourage Twilight Gummies 100mg - Blackberry,10787,220217-001-BK,Blackberry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/17/2022,iLAVA,2/16/2022,
Entourage Night Gummies 100mg - Wildberry,11886,220217-001-WB,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",6/8/2022,iLAVA,2/16/2022,
Entourage Day Gummies 100mg - Blood Orange,11872,220217-001-BO,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/6/2022,iLAVA,2/16/2022,
Entourage Day Gummies 100mg - Yuzu,11853,220401-002-YZ,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",6/7/2022,iLAVA,3/31/2022,
Entourage Twilight Cartridge 500mg - Blueberry,08246,I9(SPD#74)2109,Blueberry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",4/5/2022,iLAVA,1/25/2022,
Entourage Day Gummies 100mg - Blood Orange,11463,220217-001-BO,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/2/2022,iLAVA,2/16/2022,
Entourage Night Gummies 100mg - Watermelon,11432,220217-001-WA,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/1/2022,iLAVA,2/16/2022,
Entourage Night Gummies 100mg - Watermelon,11325,220217-001-WA,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/31/2022,iLAVA,2/16/2022,
Elemental Dablicator 1000mg - Zimosa,11296,DABZM2107,Zimosa,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/27/2022,iLAVA,7/6/2021,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,11295,220401-003,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/27/2022,iLAVA,3/31/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) Refill - Hybrid,11290,220401-003,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/27/2022,iLAVA,3/31/2022,
Entourage Night Cartridge 500mg - Bubba Kush,07995,220304-003,Bubba Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",4/4/2022,iLAVA,3/3/2022,
Entourage Day Cartridge 500mg - Trainwreck,08564,EETW2108,Trainwreck,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",4/12/2022,iLAVA,1/25/2022,
Entourage Day Gummies 100mg - Blood Orange,11254,220217-001-BO,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",5/25/2022,iLAVA,2/16/2022,
Entourage Night Gummies 100mg - Watermelon,11250,220217-001-WA,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/25/2022,iLAVA,2/16/2022,
Entourage Twilight Cartridge 500mg - GMO,07332,I9(SPD#74)2109,GMO,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",3/25/2022,iLAVA,9/2/2021,
Entourage Day Cartridge 500mg - Maui Wowie,08508,EEMW2108,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",4/12/2022,iLAVA,8/11/2021,
iLAVA Feel 10ML (50mg CBD/100mg THC) Roll-On - Hybrid,11126,ILF052521,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",5/26/2022,iLAVA,5/24/2021,
iLAVA Feel 10ML (50mg CBD/100mg THC) Roll-On - Hybrid (Holiday Gift),11123,ILF052521,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/23/2022,iLAVA,5/24/2021,
Entourage Night Gummies 20mg (SAMPLE),11107,220217-001-WB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/24/2022,iLAVA,2/16/2022,
Entourage Night Gummies 100mg - Wildberry,11061,220217-001-WB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/23/2022,iLAVA,2/16/2022,
Entourage Twilight Gummies 100mg - Blueberry,11043,220217-001-TB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/20/2022,iLAVA,2/16/2022,
Entourage Day Gummies 100mg - Yuzu,10978,220217-001-YZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/19/2022,iLAVA,2/16/2022,
iLAVA Feel 10ML (50mg CBD/100mg THC) Roll-On - Hybrid,10974,ILF052521,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/18/2022,iLAVA,5/24/2021,
Entourage Twilight Dablicator 1000mg - Royal Cherry Diesel,09478,220211-002,Royal Cherry Diesel,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",4/28/2022,iLAVA,2/10/2022,
Entourage Night Dablicator 1000mg - Wedding Cake,08650,220211-003,Wedding Cake,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",4/13/2022,iLAVA,2/10/2022,
Entourage Day Dablicator 1000mg - Gelato #33,08507,220211-004,Gelato #33,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",4/12/2022,iLAVA,2/10/2022,
Entourage Day Cartridge 500mg - Maui Wowie,I3BDILAKEZ000020,EEMW2108,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",12/1/2021,iLAVA,7/31/2021,
Entourage Twilight Cartridge 500mg - Blueberry,I3BDILAYMI000020,I9(SPD#74)2109,Blueberry,"Forever 46, LLC - 00000057DCHF00477864",12/2/2021,iLAVA,9/14/2021,
Entourage Night Cartridge 500mg - Wedding Cake,08426,220304-002,Wedding Cake,"Forever 46, LLC - 00000057DCHF00477864",4/4/2022,iLAVA,4/2/2022,
Entourage Day Cartridge 500mg - Trainwreck,I3BDILAXLG000028,EETW2108,Trainwreck,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",12/2/2021,iLAVA,8/16/2021,
Entourage Twilight Gummies 100mg - Blueberry,08134,220112-002-TB,Hybrid,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",3/30/2022,iLAVA,1/11/2022,
Entourage Night Dablicator 1000mg - GMO,05659,220127-004,GMO,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",2/23/2022,iLAVA,1/26/2022,
iLAVA Feel 10ML (50mg CBD/100mg THC) Roll-On - Hybrid,05315,ILF050721,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",2/11/2022,iLAVA,5/6/2021,
