"Product","Package ID","Batch","Strain","Vendor","Date of manufacture","Brand","Harvest date","Producer"
Fresh Fritter 7g - Mid,54992,FrFr-231130.0001-W48,Fresh Fritter,,,DTF - Downtown Flower,11/30/2023,
Forest Fire 3.5g,55353,FoFi-231116.0001-W46,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",1/30/2024,GRÄS Cannabis,11/16/2023,
Roaring 20s ROAR 6 Pack Preroll 3g - Strawberry Mo'nana,55139,SMo-230918.0001-W38,Strawberry Mo'nana,,,Roaring 20s,9/18/2023,
Blue Dream 7g - Mid,55115,BLDR-231130.0001-W48,Blue Dream,,,DTF - Downtown Flower,11/30/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Gastropop,55169,324s-230918.0001-W38,Gastropop,,,Roaring 20s,9/18/2023,
Blue Dream X 3.5g,55210,BlDX-231130.0001-W48,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",1/30/2024,GRÄS Cannabis,11/30/2023,
Blue Dream 3.5g - Mid,55207,BLDR-231130.0001-W48,Blue Dream,"Forever 46, LLC - 00000057DCHF00477864",1/29/2024,DTF - Downtown Flower,11/30/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Gastropop,55169,324s-230918.0001-W38,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",1/29/2024,Roaring 20s,9/18/2023,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Mellow Squirt,55159,MSQ-231031.0001-W44,Mellow Squirt,,,Roaring 20s,10/31/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Fresh Fritter,55152,FrFr-231116.0001-W46,Fresh Fritter,,,Roaring 20s,11/16/2023,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Mellow Squirt,55159,MSQ-231031.0001-W44,Mellow Squirt,"Forever 46, LLC - 00000057DCHF00477864",1/26/2024,Roaring 20s,10/31/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Fresh Fritter,55152,FrFr-231116.0001-W46,Fresh Fritter,"Forever 46, LLC - 00000057DCHF00477864",1/26/2024,Roaring 20s,11/16/2023,
Roaring 20s ROAR 6 Pack Preroll 3g - Strawberry Mo'nana,55139,SMo-230918.0001-W38,Strawberry Mo'nana,"Forever 46, LLC - 00000057DCHF00477864",1/26/2024,Roaring 20s,9/18/2023,
DTF Premium Preroll 1g - Fatso,55046,224-231031.0001-W44,Fatso,,,DTF - Downtown Flower,10/31/2023,
Blue Dream 14g - Mid,55116,BLDR-231130.0001-W48,Blue Dream,"Forever 46, LLC - 00000057DCHF00477864",1/25/2024,DTF - Downtown Flower,11/30/2023,
Blue Dream 7g - Mid,55115,BLDR-231130.0001-W48,Blue Dream,"Forever 46, LLC - 00000057DCHF00477864",1/25/2024,DTF - Downtown Flower,11/30/2023,
Fresh Fritter 14g - Mid,54995,FrFr-231130.0001-W48,Fresh Fritter,,,DTF - Downtown Flower,11/30/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Sunset Sherb,55070,SSherb-231116.0001-W46,Sunset Sherb,,,Roaring 20s,11/16/2023,
DTF Premium Preroll 1g - Mellow Squirt,55022,MSQ-230918.0001-W38,Mellow Squirt,,,DTF - Downtown Flower,9/18/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Fatso,55091,224-231031.0001-W44,Fatso,,,Roaring 20s,10/31/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Fatso,55091,224-231031.0001-W44,Fatso,"Forever 46, LLC - 00000057DCHF00477864",1/25/2024,Roaring 20s,10/31/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Sunset Sherb,55070,SSherb-231116.0001-W46,Sunset Sherb,"Forever 46, LLC - 00000057DCHF00477864",1/24/2024,Roaring 20s,11/16/2023,
DTF Premium Preroll 1g - Fatso,55046,224-231031.0001-W44,Fatso,"Forever 46, LLC - 00000057DCHF00477864",1/24/2024,DTF - Downtown Flower,10/31/2023,
DTF Premium Preroll 1g - Mellow Squirt,55022,MSQ-230918.0001-W38,Mellow Squirt,"Forever 46, LLC - 00000057DCHF00477864",1/23/2024,DTF - Downtown Flower,9/18/2023,
Fresh Fritter 14g - Mid,54995,FrFr-231130.0001-W48,Fresh Fritter,"Forever 46, LLC - 00000057DCHF00477864",1/23/2024,DTF - Downtown Flower,11/30/2023,
Fresh Fritter 7g - Mid,54992,FrFr-231130.0001-W48,Fresh Fritter,"Forever 46, LLC - 00000057DCHF00477864",1/23/2024,DTF - Downtown Flower,11/30/2023,
DTF Premium Preroll 1g - Blue Dream X,54968,BlDX-231017.0001-W42,Blue Dream X,,,DTF - Downtown Flower,10/17/2023,
DTF Premium Preroll 1g - Cherry Treat,54967,ChryTrt-231003.0001-W40,Cherry Treat,,,DTF - Downtown Flower,10/3/2023,
DTF Premium Preroll 1g - Blue Dream X,54968,BlDX-231017.0001-W42,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",1/22/2024,DTF - Downtown Flower,10/17/2023,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Blue Dream,54964,BLDR-231116.0001-W46,Blue Dream,,,Roaring 20s,11/16/2023,
DTF Premium Preroll 1g - Cherry Treat,54967,ChryTrt-231003.0001-W40,Cherry Treat,"Forever 46, LLC - 00000057DCHF00477864",1/22/2024,DTF - Downtown Flower,10/3/2023,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Blue Dream,54964,BLDR-231116.0001-W46,Blue Dream,"Forever 46, LLC - 00000057DCHF00477864",1/19/2024,Roaring 20s,11/16/2023,
Roaring 20s ROAR 6 Pack Prerolls 3g - Cali Haze,54925,CaH-231116.0001-W46,Cali Haze,,,Roaring 20s,11/16/2023,
DTF Premium Preroll 1g - Strawberry Mo'nana,54920,SMo-230918.0001-W38,Strawberry Mo'nana,,,DTF - Downtown Flower,9/18/2023,
Roaring 20s ROAR 6 Pack Prerolls 3g - Cali Haze,54925,CaH-231116.0001-W46,Cali Haze,"Forever 46, LLC - 00000057DCHF00477864",1/18/2024,Roaring 20s,11/16/2023,
DTF Premium Preroll 1g - Strawberry Mo'nana,54920,SMo-230918.0001-W38,Strawberry Mo'nana,"Forever 46, LLC - 00000057DCHF00477864",1/18/2024,DTF - Downtown Flower,9/18/2023,
DTF Premium Preroll 1g - Cali Lightning,54859,CLT-231116.0001-W46,Cali Lightning,,,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Toasted Swirl,54858,TSW-231116.0001-W46,Toasted Swirl,,,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Gary Satan,54826,325D-231031.0001-W44,Gary Satan,,,DTF - Downtown Flower,10/31/2023,
Blue Dream X 3.5g - Value,54659,BlDX-231116.0001-W46,Blue Dream X,,,DTF - Downtown Flower,11/16/2023,
Fresh Fritter 3.5g - Mid,54656,FrFr-231116.0001-W46,Fresh Fritter,,,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Cali Lightning,54859,CLT-231116.0001-W46,Cali Lightning,"Forever 46, LLC - 00000057DCHF00477864",1/17/2024,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Toasted Swirl,54858,TSW-231116.0001-W46,Toasted Swirl,"Forever 46, LLC - 00000057DCHF00477864",1/17/2024,DTF - Downtown Flower,11/16/2023,
Fresh Fritter 7g - Mid,54657,FrFr-231116.0001-W46,Fresh Fritter,,,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Gary Satan,54826,325D-231031.0001-W44,Gary Satan,"Forever 46, LLC - 00000057DCHF00477864",1/16/2024,DTF - Downtown Flower,10/31/2023,
Blue Dream 3.5g - Value,54716,BLDR-231116.0001-W46,Blue Dream,,,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Blue Dream X,54730,BlDX-231017.0001-W42,Blue Dream X,,,DTF - Downtown Flower,10/17/2023,
Sunset Sherb 3.5g - Value,54696,SSherb-231116.0001-W46,Sunset Sherb,,,DTF - Downtown Flower,11/16/2023,
LA Confidential 3.5g - Value,54698,LACo-231116.0001-W46,LA Confidential,,,DTF - Downtown Flower,11/16/2023,
Blue Dream X 7g - Value,54660,BlDX-231116.0001-W46,Blue Dream X,,,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Blue Dream X,54730,BlDX-231017.0001-W42,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",1/12/2024,DTF - Downtown Flower,10/17/2023,
DTF Premium Preroll 1g - Forest Fire,54695,FoFi-231017.0001-W42,Forest Fire,,,DTF - Downtown Flower,10/17/2023,
Blue Dream 3.5g - Value,54716,BLDR-231116.0001-W46,Blue Dream,"Forever 46, LLC - 00000057DCHF00477864",1/12/2024,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Cherry Treat,54661,ChryTrt-231003.0001-W40,Cherry Treat,,1/12/2024,DTF - Downtown Flower,10/3/2023,
Mendo Dosi 3.5g - Mid,54545,323s-231116.0001-W46,Mendo Dosi,,,DTF - Downtown Flower,11/16/2023,
LA Confidential 3.5g - Value,54698,LACo-231116.0001-W46,LA Confidential,"Forever 46, LLC - 00000057DCHF00477864",1/11/2024,DTF - Downtown Flower,11/16/2023,
Sunset Sherb 3.5g - Value,54696,SSherb-231116.0001-W46,Sunset Sherb,"Forever 46, LLC - 00000057DCHF00477864",1/11/2024,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Forest Fire,54695,FoFi-231017.0001-W42,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",1/11/2024,DTF - Downtown Flower,10/17/2023,
Cali Lightning 7g - Value,54546,CLT-231116.0001-W46,Cali Lightning,,,DTF - Downtown Flower,11/16/2023,
Cherry Treat 14g - Mid,54547,ChryTrt-231116.0001-W46,Cherry Treat,,,DTF - Downtown Flower,11/16/2023,
Cali Lightning 3.5g - Value,54549,CLT-231116.0001-W46,Cali Lightning,,,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Cherry Treat,54661,ChryTrt-231003.0001-W40,Cherry Treat,"Forever 46, LLC - 00000057DCHF00477864",1/11/2024,DTF - Downtown Flower,10/3/2023,
Blue Dream X 7g - Value,54660,BlDX-231116.0001-W46,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",1/11/2024,DTF - Downtown Flower,11/16/2023,
Blue Dream X 3.5g - Value,54659,BlDX-231116.0001-W46,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",1/11/2024,DTF - Downtown Flower,11/16/2023,
Fresh Fritter 7g - Mid,54657,FrFr-231116.0001-W46,Fresh Fritter,"Forever 46, LLC - 00000057DCHF00477864",1/11/2024,DTF - Downtown Flower,11/16/2023,
Fresh Fritter 3.5g - Mid,54656,FrFr-231116.0001-W46,Fresh Fritter,"Forever 46, LLC - 00000057DCHF00477864",1/11/2024,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Wedding Cake,54617,WeCa-231031.0001-W44,Wedding Cake,,,DTF - Downtown Flower,10/31/2023,
DTF Premium Preroll 1g - Strawberry Mo'nana,54618,SMo-230918.0001-W38,Strawberry Mo'nana,,,DTF - Downtown Flower,9/18/2023,
Forest Fire 7g - Mid,54563,FoFi-231116.0001-W46,Forest Fire,,,DTF - Downtown Flower,11/16/2023,
Forest Fire 14g - Mid,54561,FoFi-231116.0001-W46,Forest Fire,,,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Strawberry Mo'nana,54618,SMo-230918.0001-W38,Strawberry Mo'nana,"Forever 46, LLC - 00000057DCHF00477864",1/10/2024,DTF - Downtown Flower,9/18/2023,
DTF Premium Preroll 1g - Forest Fire,54562,FoFi-231116.0001-W46,Forest Fire,,,DTF - Downtown Flower,11/16/2023,
Forest Fire 3.5g - Mid,54562,FoFi-231116.0001-W46,Forest Fire,,,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Wedding Cake,54617,WeCa-231031.0001-W44,Wedding Cake,"Forever 46, LLC - 00000057DCHF00477864",1/10/2024,DTF - Downtown Flower,10/31/2023,
Toasted Swirl 3.5g - Value,54548,TSW-231116.0001-W46,Toasted Swirl,,,DTF - Downtown Flower,11/16/2023,
Cherry Treat 3.5g - Mid,54551,ChryTrt-231116.0001-W46,Cherry Treat,,,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Mellow Squirt,54571,MSQ-230918.0001-W38,Mellow Squirt,,,DTF - Downtown Flower,9/18/2023,
Cherry Treat 7g - Mid,54552,ChryTrt-231116.0001-W46,Cherry Treat,,,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Fatso,54554,224-230918.0001-W38,Fatso,,,DTF - Downtown Flower,9/18/2023,
DTF Premium Preroll 1g - Mellow Squirt,54571,MSQ-230918.0001-W38,Mellow Squirt,"Forever 46, LLC - 00000057DCHF00477864",1/5/2024,DTF - Downtown Flower,9/18/2023,
LA Confidential - Bulk Flower Value,024141925525,LACo-231116.0001-W46,LA Confidential,"Forever 46, LLC - 00000057DCHF00477864",,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Toasted Swirl,54555,TSW-231017.0001-W42,Toasted Swirl,,,DTF - Downtown Flower,10/17/2023,
Forest Fire 7g - Mid,54563,FoFi-231116.0001-W46,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",1/5/2024,DTF - Downtown Flower,11/16/2023,
Forest Fire 3.5g - Mid,54562,FoFi-231116.0001-W46,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",1/5/2024,DTF - Downtown Flower,11/16/2023,
Forest Fire 14g - Mid,54561,FoFi-231116.0001-W46,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",1/5/2024,DTF - Downtown Flower,11/16/2023,
DTF Premium Preroll 1g - Toasted Swirl,54555,TSW-231017.0001-W42,Toasted Swirl,"Forever 46, LLC - 00000057DCHF00477864",1/4/2024,DTF - Downtown Flower,10/17/2023,
DTF Premium Preroll 1g - Fatso,54554,224-230918.0001-W38,Fatso,"Forever 46, LLC - 00000057DCHF00477864",1/4/2024,DTF - Downtown Flower,9/18/2023,
Cherry Treat 7g - Mid,54552,ChryTrt-231116.0001-W46,Cherry Treat,"Forever 46, LLC - 00000057DCHF00477864",1/4/2024,DTF - Downtown Flower,11/16/2023,
Cherry Treat 3.5g - Mid,54551,ChryTrt-231116.0001-W46,Cherry Treat,"Forever 46, LLC - 00000057DCHF00477864",1/4/2024,DTF - Downtown Flower,11/16/2023,
Cali Lightning 3.5g - Value,54549,CLT-231116.0001-W46,Cali Lightning,"Forever 46, LLC - 00000057DCHF00477864",1/4/2024,DTF - Downtown Flower,11/16/2023,
Toasted Swirl 3.5g - Value,54548,TSW-231116.0001-W46,Toasted Swirl,"Forever 46, LLC - 00000057DCHF00477864",1/4/2024,DTF - Downtown Flower,11/16/2023,
Cherry Treat 14g - Mid,54547,ChryTrt-231116.0001-W46,Cherry Treat,"Forever 46, LLC - 00000057DCHF00477864",1/4/2024,DTF - Downtown Flower,11/16/2023,
Cali Lightning 7g - Value,54546,CLT-231116.0001-W46,Cali Lightning,"Forever 46, LLC - 00000057DCHF00477864",1/4/2024,DTF - Downtown Flower,11/16/2023,
Mendo Dosi 3.5g - Mid,54545,323s-231116.0001-W46,Mendo Dosi,"Forever 46, LLC - 00000057DCHF00477864",1/4/2024,DTF - Downtown Flower,11/16/2023,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Forest Fire,54528,FoFi-231017.0001-W42,Forest Fire,,,Roaring 20s,10/17/2023,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Forest Fire,54528,FoFi-231017.0001-W42,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",1/3/2024,Roaring 20s,10/17/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Fatso,54524,224-230918.0001-W38,Fatso,,,Roaring 20s,9/18/2023,
Gastropop 3.5g,54484,324s-231017.0001-W42,Gastropop,,,GRÄS Cannabis,10/17/2023,
Forest Fire 3.5g,54483,FoFi-231017.0001-W42,Forest Fire,,,GRÄS Cannabis,10/17/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Fatso,54524,224-230918.0001-W38,Fatso,"Forever 46, LLC - 00000057DCHF00477864",1/2/2024,Roaring 20s,9/18/2023,
DTF Premium Preroll 1g - Gastropop,54486,324s-230918.0001-W38,Gastropop,,,DTF - Downtown Flower,9/18/2023,
Blue Dream X 3.5g,54496,BlDX-231017.0001-W42,Blue Dream X,,,GRÄS Cannabis,10/17/2023,
DTF Premium Preroll 1g - Gary Satan,54441,325D-231003.0001-W40,Gary Satan,,,DTF - Downtown Flower,10/3/2023,
Toasted Swirl 3.5g,54450,TSW-231017.0001-W42,Toasted Swirl,,,GRÄS Cannabis,10/17/2023,
Blue Dream X 3.5g,54496,BlDX-231017.0001-W42,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",1/2/2024,GRÄS Cannabis,10/17/2023,
DTF Premium Preroll 1g - Gastropop,54486,324s-230918.0001-W38,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",1/2/2024,DTF - Downtown Flower,9/18/2023,
Gastropop 3.5g,54484,324s-231017.0001-W42,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",1/2/2024,GRÄS Cannabis,10/17/2023,
Forest Fire 3.5g,54483,FoFi-231017.0001-W42,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",1/2/2024,GRÄS Cannabis,10/17/2023,
Toasted Swirl 3.5g,54450,TSW-231017.0001-W42,Toasted Swirl,"Forever 46, LLC - 00000057DCHF00477864",1/1/2024,GRÄS Cannabis,10/17/2023,
DTF Premium Preroll 1g - Mellow Squirt,54442,MSQ-231003.0001-W40,Mellow Squirt,,,DTF - Downtown Flower,10/3/2023,
DTF Premium Preroll 1g - Blue Dream X,54415,BlDX-231017.0001-W42,Blue Dream X,,,DTF - Downtown Flower,10/17/2023,
DTF Premium Preroll 1g - Mellow Squirt,54442,MSQ-231003.0001-W40,Mellow Squirt,"Forever 46, LLC - 00000057DCHF00477864",12/29/2023,DTF - Downtown Flower,10/3/2023,
DTF Premium Preroll 1g - Gary Satan,54441,325D-231003.0001-W40,Gary Satan,"Forever 46, LLC - 00000057DCHF00477864",12/29/2023,DTF - Downtown Flower,10/3/2023,
DTF Premium Preroll 1g - Strawberry Mo'nana,54409,SMo-231003.0001-W40,Strawberry Mo'nana,,,DTF - Downtown Flower,10/3/2023,
Fatso 3.5g - Signature,54414,224-231031.0001-W44,Fatso,,12/29/2023,DTF - Downtown Flower,10/31/2023,
DTF Premium Preroll 1g - Blue Dream X,54415,BlDX-231017.0001-W42,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",12/29/2023,DTF - Downtown Flower,10/17/2023,
Fatso 3.5g - Signature,54414,224-231031.0001-W44,Fatso,"Forever 46, LLC - 00000057DCHF00477864",12/29/2023,DTF - Downtown Flower,10/31/2023,
Forest Fire 3.5g - Mid,54329,FoFi-231031.0001-W44,Forest Fire,,,DTF - Downtown Flower,10/31/2023,
Gary Satan 3.5g - Mid,54322,325D-231031.0001-W44,Gary Satan,,,DTF - Downtown Flower,10/31/2023,
Forest Fire 7g - Mid,54327,FoFi-231031.0001-W44,Forest Fire,,,DTF - Downtown Flower,10/31/2023,
Mellow Squirt 3.5g - Signature,54406,MSQ-231031.0001-W44,Mellow Squirt,,,DTF - Downtown Flower,10/31/2023,
Wedding Cake 3.5g - Signature,54389,WeCa-231031.0001-W44,Wedding Cake,,,DTF - Downtown Flower,10/31/2023,
DTF Premium Preroll 1g - Strawberry Mo'nana,54409,SMo-231003.0001-W40,Strawberry Mo'nana,"Forever 46, LLC - 00000057DCHF00477864",12/28/2023,DTF - Downtown Flower,10/3/2023,
Mendo Dosi 3.5g - Mid,54141,323s-231031.0001-W44,Mendo Dosi,,,DTF - Downtown Flower,10/31/2023,
Guava Cross 3.5g - Mid,54142,GuCr-231031.0001-W44,Guava Cross,,,DTF - Downtown Flower,10/31/2023,
Mellow Squirt 3.5g - Signature,54406,MSQ-231031.0001-W44,Mellow Squirt,"Forever 46, LLC - 00000057DCHF00477864",12/27/2023,DTF - Downtown Flower,10/31/2023,
Wedding Cake 3.5g - Signature,54389,WeCa-231031.0001-W44,Wedding Cake,"Forever 46, LLC - 00000057DCHF00477864",12/27/2023,DTF - Downtown Flower,10/31/2023,
DTF Premium Preroll 1g - Forest Fire,54320,FoFi-231017.0001-W42,Forest Fire,,,DTF - Downtown Flower,10/17/2023,
Forest Fire 3.5g - Mid,54329,FoFi-231031.0001-W44,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",12/26/2023,DTF - Downtown Flower,10/31/2023,
Forest Fire 7g - Mid,54327,FoFi-231031.0001-W44,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",12/26/2023,DTF - Downtown Flower,10/31/2023,
Gary Satan 3.5g - Mid,54322,325D-231031.0001-W44,Gary Satan,"Forever 46, LLC - 00000057DCHF00477864",12/26/2023,DTF - Downtown Flower,10/31/2023,
DTF Premium Preroll 1g - Forest Fire,54320,FoFi-231017.0001-W42,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",12/26/2023,DTF - Downtown Flower,10/17/2023,
DTF Premium Preroll 1g - Kosher Kush,54210,235-230918.0001-W38,Kosher Kush,,,DTF - Downtown Flower,9/18/2023,
Cali Lightning 3.5g - Value,54144,CLT-231031.0001-W44,Cali Lightning,,,DTF - Downtown Flower,10/31/2023,
Toasted Swirl 3.5g - Value,54032,TSW-231017.0001-W42,Toasted Swirl,,,DTF - Downtown Flower,10/17/2023,
Dweebz 3.5g - Mid,54143,Dwz-231031.0001-W44,Dweebz,,,DTF - Downtown Flower,10/31/2023,
Gastropop 7g - Mid,54033,324s-231017.0001-W42,Gastropop,,,DTF - Downtown Flower,10/17/2023,
Gastropop 3.5g - Mid,54035,324s-231017.0001-W42,Gastropop,,,DTF - Downtown Flower,10/17/2023,
DTF Premium Preroll 1g - Kosher Kush,54210,235-230918.0001-W38,Kosher Kush,"Forever 46, LLC - 00000057DCHF00477864",12/21/2023,DTF - Downtown Flower,9/18/2023,
Blue Dream X 3.5g - Value,54004,BlDX-231017.0001-W42,Blue Dream X,,,DTF - Downtown Flower,10/17/2023,
Blue Dream X 7g - Value,54034,BlDX-231017.0001-W42,Blue Dream X,,,DTF - Downtown Flower,10/17/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Gary Satan,54172,325D-231003.0001-W40,Gary Satan,,,Roaring 20s,10/3/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Gary Satan,54172,325D-231003.0001-W40,Gary Satan,"Forever 46, LLC - 00000057DCHF00477864",12/19/2023,Roaring 20s,10/3/2023,
DTF Premium Preroll 1g - Cherry Treat,54109,ChryTrt-231003.0001-W40,Cherry Treat,,,DTF - Downtown Flower,10/3/2023,
Cali Lightning 3.5g - Value,54144,CLT-231031.0001-W44,Cali Lightning,"Forever 46, LLC - 00000057DCHF00477864",12/18/2023,DTF - Downtown Flower,10/31/2023,
Dweebz 3.5g - Mid,54143,Dwz-231031.0001-W44,Dweebz,"Forever 46, LLC - 00000057DCHF00477864",12/18/2023,DTF - Downtown Flower,10/31/2023,
Guava Cross 3.5g - Mid,54142,GuCr-231031.0001-W44,Guava Cross,"Forever 46, LLC - 00000057DCHF00477864",12/18/2023,DTF - Downtown Flower,10/31/2023,
Mendo Dosi 3.5g - Mid,54141,323s-231031.0001-W44,Mendo Dosi,"Forever 46, LLC - 00000057DCHF00477864",12/18/2023,DTF - Downtown Flower,10/31/2023,
DTF Premium Preroll 1g - Cherry Treat,54109,ChryTrt-231003.0001-W40,Cherry Treat,"Forever 46, LLC - 00000057DCHF00477864",12/15/2023,DTF - Downtown Flower,10/3/2023,
DTF Premium Preroll 1g - Jet Cream,54063,JtCr-230905.0001-W36,Jet Cream,,,DTF - Downtown Flower,9/5/2023,
Forest Fire 7g - Mid,53839,FoFi-231017.0001-W42,Forest Fire,,,DTF - Downtown Flower,10/17/2023,
DTF Premium Preroll 1g - Jet Cream,54063,JtCr-230905.0001-W36,Jet Cream,"Forever 46, LLC - 00000057DCHF00477864",12/14/2023,DTF - Downtown Flower,9/5/2023,
DTF Premium Preroll 1g - Fatso,54003,224-230918.0001-W38,Fatso,,,DTF - Downtown Flower,9/18/2023,
Forest Fire 14g - Mid,53827,FoFi-231017.0001-W42,Forest Fire,,,DTF - Downtown Flower,10/17/2023,
Gastropop 3.5g - Mid,54035,324s-231017.0001-W42,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",12/14/2023,DTF - Downtown Flower,10/17/2023,
Blue Dream X 7g - Value,54034,BlDX-231017.0001-W42,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",12/14/2023,DTF - Downtown Flower,10/17/2023,
Gastropop 7g - Mid,54033,324s-231017.0001-W42,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",12/14/2023,DTF - Downtown Flower,10/17/2023,
Toasted Swirl 3.5g - Value,54032,TSW-231017.0001-W42,Toasted Swirl,"Forever 46, LLC - 00000057DCHF00477864",12/14/2023,DTF - Downtown Flower,10/17/2023,
Blue Dream X 3.5g - Value,54004,BlDX-231017.0001-W42,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",12/13/2023,DTF - Downtown Flower,10/17/2023,
Forest Fire 3.5g - Mid,53838,FoFi-231017.0001-W42,Forest Fire,,,DTF - Downtown Flower,10/17/2023,
DTF Premium Preroll 1g - Fatso,54003,224-230918.0001-W38,Fatso,"Forever 46, LLC - 00000057DCHF00477864",12/13/2023,DTF - Downtown Flower,9/18/2023,
Gary Satan 3.5g - Signature,53817,325D-231003.0001-W40,Gary Satan,,,DTF - Downtown Flower,10/3/2023,
Jet Cream 3.5g - Signature,53857,JtCr-230905.0001-W36,Jet Cream,,,DTF - Downtown Flower,9/5/2023,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Cherry Treat,53864,ChryTrt-231003.0001-W40,Cherry Treat,,,Roaring 20s,10/3/2023,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Cherry Treat,53864,ChryTrt-231003.0001-W40,Cherry Treat,"Forever 46, LLC - 00000057DCHF00477864",12/12/2023,Roaring 20s,10/3/2023,
Jet Cream 3.5g - Signature,53857,JtCr-230905.0001-W36,Jet Cream,"Forever 46, LLC - 00000057DCHF00477864",12/12/2023,DTF - Downtown Flower,9/5/2023,
Strawberry Mo'nana 3.5g - Signature,53505,SMo-230725.0001-W30,Strawberry Mo'nana,,,DTF - Downtown Flower,7/25/2023,
Forest Fire 7g - Mid,53839,FoFi-231017.0001-W42,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",12/12/2023,DTF - Downtown Flower,10/17/2023,
Forest Fire 3.5g - Mid,53838,FoFi-231017.0001-W42,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",12/12/2023,DTF - Downtown Flower,10/17/2023,
Forest Fire 14g - Mid,53827,FoFi-231017.0001-W42,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",12/12/2023,DTF - Downtown Flower,10/17/2023,
Gary Satan 3.5g - Signature,53817,325D-231003.0001-W40,Gary Satan,"Forever 46, LLC - 00000057DCHF00477864",12/12/2023,DTF - Downtown Flower,10/3/2023,
Mellow Squirt 3.5g - Signature,53328,MSQ-230918.0001-W38,Mellow Squirt,,,DTF - Downtown Flower,9/18/2023,
Strawberry Mo'nana 3.5g - Signature,53505,SMo-230725.0001-W30,Strawberry Mo'nana,,12/11/2023,DTF - Downtown Flower,7/25/2023,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Mellow Squirt,53733,MSQ-230918.0001-W38,Mellow Squirt,,,Roaring 20s,9/18/2023,
