"","Package ID","Brand","Product","Batch","Strain","Distribution Chain","Date.of.Harvest","Date.of.Manufacture","Cultivated By","Laboratory.Testing.Results","Point of Intended Sale","Extraction Method"
"222","52454","DTF - Downtown Flower","DTF Premium Preroll 1g - Kosher Kush","235-230918.0001-W38","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","2023-11-09","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/oFCZhxbPEyZPq79Y3oAqITI73hOLATyHmAQRB6emuE69XmPQZm","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"223","53498","DTF - Downtown Flower","DTF Premium Preroll 1g - Kosher Kush","235-230918.0001-W38","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","2023-12-04","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/oFCZhxbPEyZPq79Y3oAqITI73hOLATyHmAQRB6emuE69XmPQZm","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"224","54210","DTF - Downtown Flower","DTF Premium Preroll 1g - Kosher Kush","235-230918.0001-W38","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","2023-12-21","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/oFCZhxbPEyZPq79Y3oAqITI73hOLATyHmAQRB6emuE69XmPQZm","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"225","55577","DTF - Downtown Flower","DTF Premium Preroll 1g - Kosher Kush","235-231130.0001-W48","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","2024-02-06","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/3a22db7c-20d6-4a76-a457-c0ee01ff5d9f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"226","56144","DTF - Downtown Flower","DTF Premium Preroll 1g - Kosher Kush","235-231130.0001-W48","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","2024-02-22","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/3a22db7c-20d6-4a76-a457-c0ee01ff5d9f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"227","31619","DTF - Downtown Flower","DTF Premium Preroll 1g - Kush Mints","227-220927.0001","Kush Mints","Forever 46, LLC - 00000057DCHF00477864","9/27/2022","2023-01-10","Forever 46, LLC - 00000057DCHF00477864",NA,"https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"228","44961","DTF - Downtown Flower","DTF Premium Preroll 1g - Marshmellow Squirt","MaSq-230309.0001-W10","Marshmellow Squirt","Forever 46, LLC - 00000057DCHF00477864","3/9/2023","2023-07-11","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/6zLCXJdTU0STY7ClFCRJpyHxZkzGEDmeaPkAurEdMRHv8nfFAW","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"229","46388","DTF - Downtown Flower","DTF Premium Preroll 1g - Marshmellow Squirt","MaSq-230502.0001-W18","Marshmellow Squirt","Forever 46, LLC - 00000057DCHF00477864","5/2/2023","2023-08-04","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/rrpnC63vgNmpiwkQm5zI663Mw8xSR3wMlvVI8ZlkzGeXAV4q3y","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"230","39709","DTF - Downtown Flower","DTF Premium Preroll 1g - Marshmellow Squirt","Marshmellow Squirt-221227.0001","Marshmellow Squirt","Forever 46, LLC - 00000057DCHF00477864","12/27/2022","2023-04-12","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/CdA4KRUErLMs6iH8YuLcNyD9xETEGex8Ni96t7MlAUaBtzrHAM","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"231","39795","DTF - Downtown Flower","DTF Premium Preroll 1g - Marshmellow Squirt","Marshmellow Squirt-230221.0001","Marshmellow Squirt","Forever 46, LLC - 00000057DCHF00477864","2/21/2023","2023-04-14","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/ENiXGIvOKpxJu1GMo2OkRqH6qUO1eCfBzXYVClYzkXVdvxQKGh","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"232","50716","DTF - Downtown Flower","DTF Premium Preroll 1g - Mellow Squirt","MSQ-230725.0001-W30","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","7/25/2023","2023-10-05","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/39aesw85","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"233","52022","DTF - Downtown Flower","DTF Premium Preroll 1g - Mellow Squirt","MSQ-230725.0001-W30","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","7/25/2023","2023-11-01","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/39aesw85","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"234","53471","DTF - Downtown Flower","DTF Premium Preroll 1g - Mellow Squirt","MSQ-230918.0001-W38","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","2023-12-04","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/HmX78qyJBeWhReqEXbTMMoLjGXPlf15HVTmKLK7ef86Aq3pIKF","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"235","54571","DTF - Downtown Flower","DTF Premium Preroll 1g - Mellow Squirt","MSQ-230918.0001-W38","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","2024-01-05","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/HmX78qyJBeWhReqEXbTMMoLjGXPlf15HVTmKLK7ef86Aq3pIKF","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"236","55022","DTF - Downtown Flower","DTF Premium Preroll 1g - Mellow Squirt","MSQ-230918.0001-W38","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","2024-01-23","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/HmX78qyJBeWhReqEXbTMMoLjGXPlf15HVTmKLK7ef86Aq3pIKF","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"237","54442","DTF - Downtown Flower","DTF Premium Preroll 1g - Mellow Squirt","MSQ-231003.0001-W40","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","10/3/2023","2023-12-28","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/bddp33p6","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"238","56054","DTF - Downtown Flower","DTF Premium Preroll 1g - Mellow Squirt","MSQ-231116.0001-W46","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","2024-02-20","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e2c6bece-a4c6-4372-bac7-899347bac441","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"239","56083","DTF - Downtown Flower","DTF Premium Preroll 1g - Mellow Squirt","MSQ-231116.0001-W46","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","2024-02-21","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e2c6bece-a4c6-4372-bac7-899347bac441","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"240","39802","DTF - Downtown Flower","DTF Premium Preroll 1g - Mendo Dosi","323s-230221.0001","Mendo Dosi","Forever 46, LLC - 00000057DCHF00477864","2/21/2023","2023-04-14","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/7Y2I541ixmQGR1cBFkHSq2H85gCv6txYS01KczsDl5xi92XIu7","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"241","43336","DTF - Downtown Flower","DTF Premium Preroll 1g - Mendo Dosi","323s-230301.0001-W09","Mendo Dosi","Forever 46, LLC - 00000057DCHF00477864","3/1/2023","2023-06-14","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/mnTd08XsaN6J1l5rPadVsj3MqtrrXpti6FWTLvXvzK1wFphQoZ","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"242","47171","DTF - Downtown Flower","DTF Premium Preroll 1g - Mendo Dosi","323s-230523.0001-W21","Mendo Dosi","Forever 46, LLC - 00000057DCHF00477864","5/23/2023","2023-08-21","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/XprT0AtgFttCRoNS7Gi4nHope2BC2W8yUAGtMdCp5lElkED4v1","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"243","47690","DTF - Downtown Flower","DTF Premium Preroll 1g - Mendo Dosi","323s-230710.0001-W28","Mendo Dosi","Forever 46, LLC - 00000057DCHF00477864","7/10/2023","2023-08-23","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/dkH7cAybvBUfql9QPNzGCsdawswa3k5y3xnln2LPNizBtutNFh","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"244","48727","DTF - Downtown Flower","DTF Premium Preroll 1g - Mendo Dosi","323s-230717.0001-W29","Mendo Dosi","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","2023-09-12","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/r4Ohf5DSDcvh4sDuNvUsq7sNCiIR070Srf4sh8r0pES7xEjfnX","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"245","50913","DTF - Downtown Flower","DTF Premium Preroll 1g - Mendo Dosi","323s-230717.0001-W29","Mendo Dosi","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","2023-10-11","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/r4Ohf5DSDcvh4sDuNvUsq7sNCiIR070Srf4sh8r0pES7xEjfnX","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"246","51879","DTF - Downtown Flower","DTF Premium Preroll 1g - Mendo Dosi","323s-230816.0001-W33","Mendo Dosi","Forever 46, LLC - 00000057DCHF00477864","8/16/2023","2023-10-27","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/4ux5u5v7","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"247","52277","DTF - Downtown Flower","DTF Premium Preroll 1g - Mendo Dosi","323s-230816.0001-W33","Mendo Dosi","Forever 46, LLC - 00000057DCHF00477864","8/16/2023","2023-11-06","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/4ux5u5v7","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"248","55582","DTF - Downtown Flower","DTF Premium Preroll 1g - Mendo Dosi","323s-231116.0001-W46","Mendo Dosi","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","2024-02-06","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/742bc8b2-4343-4ec3-95fa-8b94be66a4b0","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"249","47075","DTF - Downtown Flower","DTF Premium Preroll 1g - Millionaire Gelato","MiGe-230621.0001-W25","Millionaire Gelato","Forever 46, LLC - 00000057DCHF00477864","6/21/2023","2023-08-17","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/6rmsEy2QvrkVbZ6GsSvDllwLX25LPFsUhdfzLR6sGVcrA5nvbK","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"250","35818","DTF - Downtown Flower","DTF Premium Preroll 1g - Millionaire Gelato","Millionaire Gelato-221226.0001","Millionaire Gelato","Forever 46, LLC - 00000057DCHF00477864","12/26/2022","2023-03-02","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/zZ0G2xQdsvjhtSbrUX5Q07Lt7N18XS5WdZE1WdEGISZUCviNmP","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"251","36839","DTF - Downtown Flower","DTF Premium Preroll 1g - Monkey Nougat","323s-221026.0001","Monkey Nougat","Forever 46, LLC - 00000057DCHF00477864","10/26/2022","2023-03-14","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/sample/193c9ef9-8ef0-4b4f-a177-a32f5f2dea21","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"252","38135","DTF - Downtown Flower","DTF Premium Preroll 1g - Monkey Nougat","323s-221026.0001","Monkey Nougat","Forever 46, LLC - 00000057DCHF00477864","10/26/2022","2023-03-28","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/sample/193c9ef9-8ef0-4b4f-a177-a32f5f2dea21","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"253","41313","DTF - Downtown Flower","DTF Premium Preroll 1g - Mt Lemmon Lava","290C-230117.0001","Mt Lemmon Lava","Forever 46, LLC - 00000057DCHF00477864","1/17/2023","2023-05-11","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/nPkhgcwsGZu6bPMQRGDz5cgYyNYBaxDKqk8GrDIaYyP6d3eqBX","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"254","32450","DTF - Downtown Flower","DTF Premium Preroll 1g - Mystery 1","666-221020.0001","Mystery 1","Forever 46, LLC - 00000057DCHF00477864","10/20/2022","2023-01-18","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/0624c060-ebbf-4299-a3c1-0447033fa019","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"255","35815","DTF - Downtown Flower","DTF Premium Preroll 1g - Mystery 1","666-221026.0001","Mystery 1","Forever 46, LLC - 00000057DCHF00477864","10/26/2022","2023-03-01","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/sample/0ac4fbc4-4cb2-4eef-8431-c93442b12794","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"256","34910","DTF - Downtown Flower","DTF Premium Preroll 1g - Mystery 2","667-221026.001","Mystery 2","Forever 46, LLC - 00000057DCHF00477864","10/26/2022","2023-02-20","Forever 46, LLC - 00000057DCHF00477864",NA,"https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"257","31815","DTF - Downtown Flower","DTF Premium Preroll 1g - Orange Wafers","308A-221026.0001","Orange Wafers","Forever 46, LLC - 00000057DCHF00477864","10/26/2022","2023-01-12","Forever 46, LLC - 00000057DCHF00477864",NA,"https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"258","36603","DTF - Downtown Flower","DTF Premium Preroll 1g - Oreoz Mode","OMO-221222.0001","Oreoz Mode","Forever 46, LLC - 00000057DCHF00477864","12/22/2022","2023-03-10","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/hVGPsvA88sSTPQiQpVeO1KeHZdWf8SsQbmxb373itKPwzoYvlx","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"259","37641","DTF - Downtown Flower","DTF Premium Preroll 1g - Oreoz Mode","OMO-221222.0001","Oreoz Mode","Forever 46, LLC - 00000057DCHF00477864","12/22/2022","2023-03-22","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/hVGPsvA88sSTPQiQpVeO1KeHZdWf8SsQbmxb373itKPwzoYvlx","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"260","45718","DTF - Downtown Flower","DTF Premium Preroll 1g - Papa Nugz","PaN-230523.0001-W21","Papa Nugz","Forever 46, LLC - 00000057DCHF00477864","5/23/2023","2023-07-25","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/ctnA89vHkMJrdhDGwraYnYoma9F5kh03rD7MerOc6o6YBqpwA5","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"261","32669","DTF - Downtown Flower","DTF Premium Preroll 1g - Runt Popz","326s-221020.0001","Runt Popz","Forever 46, LLC - 00000057DCHF00477864","10/20/2022","2023-01-23","Forever 46, LLC - 00000057DCHF00477864",NA,"https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"262","44601","DTF - Downtown Flower","DTF Premium Preroll 1g - Sacrilegious","Sac-230309.0001-W10","Sacrilegious","Forever 46, LLC - 00000057DCHF00477864","3/9/2023","2023-07-06","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/acbRe05s0mExIph0prvaoehuPsPfVXDbp8H4HKEfSdERBlYQ3X","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"263","39869","DTF - Downtown Flower","DTF Premium Preroll 1g - Sonoran Lava","290D-221227.0001","Sonoran Lava","Forever 46, LLC - 00000057DCHF00477864","12/27/2022","2023-04-17","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/6KIXjasvvFaAMy8rjdVITvTMzil2aCAO90TGHCqzcXVXwx4N3C","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"264","40885","DTF - Downtown Flower","DTF Premium Preroll 1g - Sonoran Lava","290D-230301.0001-W09","Sonoran Lava","Forever 46, LLC - 00000057DCHF00477864","3/1/2023","2023-05-05","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/N3r5hqHmEt94pnZTOPzHnkGVbbF4rO1kpRWr9CmlVIdNaEONoq","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"265","43141","DTF - Downtown Flower","DTF Premium Preroll 1g - Sonoran Lava","290D-230316.0001-W11","Sonoran Lava","Forever 46, LLC - 00000057DCHF00477864","3/16/2023","2023-06-13","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/rvA4l9ARv0cTVtHVzB3ufqe4cPu6iLeWYwAK9HTfs0CLjmEnBn","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"266","43281","DTF - Downtown Flower","DTF Premium Preroll 1g - Strawberry Mo'nana","SMo-230502.0001-W18","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","5/2/2023",NA,"Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/o7oIn6SfR5EcjWRyPf7z0cIS0qeanBvDfrteobAWjl2coCQTkz","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"267","51020","DTF - Downtown Flower","DTF Premium Preroll 1g - Strawberry Mo'nana","SMo-230717.0001-W29","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","2023-10-12","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/yhkwac23","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"268","54618","DTF - Downtown Flower","DTF Premium Preroll 1g - Strawberry Mo'nana","SMo-230918.0001-W38","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","2024-01-10","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/yhwppyfj","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"269","54920","DTF - Downtown Flower","DTF Premium Preroll 1g - Strawberry Mo'nana","SMo-230918.0001-W38","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","2024-01-18","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/yhwppyfj","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"270","55841","DTF - Downtown Flower","DTF Premium Preroll 1g - Strawberry Mo'nana","SMo-230918.0001-W38","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","2024-02-14","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/yhwppyfj","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"271","56168","DTF - Downtown Flower","DTF Premium Preroll 1g - Strawberry Mo'nana","SMo-230918.0001-W38","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","2024-02-23","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/yhwppyfj","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"272","54409","DTF - Downtown Flower","DTF Premium Preroll 1g - Strawberry Mo'nana","SMo-231003.0001-W40","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","10/3/2023","2023-12-28","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/OrLFyHmG5IvblgpwsCGkkIRtcLICz2Xql7r2UVrBrt8b7v6an3","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
